frame velocity-addSource velocity-diffuse velocity-project1 velocity-advect velocity-project2 density-addSource density-diffuse density-advect 
0.000288 0.028224 2.254016 0.87104 0.1208 0.876192 0.009856 0.75712 0.04112 
0.000289 0.028256 2.249408 0.872512 0.121056 0.881216 0.009888 0.762944 0.040896 
0.00029 0.02848 2.25824 0.865792 0.12128 0.884352 0.009792 0.763072 0.040832 
0.000291 0.02832 2.251808 0.8656 0.121024 0.875584 0.009792 0.763936 0.04112 
0.000292 0.027904 2.246016 0.86608 0.120864 0.876608 0.009504 0.757632 0.04096 
0.000293 0.02848 2.256896 0.866176 0.120448 0.875872 0.009856 0.75984 0.040928 
0.000294 0.028672 2.257024 0.86592 0.120832 0.878432 0.009888 0.757696 0.040928 
0.000295 0.028352 2.262304 0.877216 0.1208 0.875104 0.009696 0.757312 0.041024 
0.000296 0.026208 2.30736 0.89904 0.1256 0.90688 0.00896 0.762816 0.043104 
0.000297 0.02752 2.32192 0.901984 0.125856 0.899648 0.009376 0.763488 0.043232 
0.000298 0.0272 2.311744 0.897568 0.125312 0.899168 0.009344 0.761376 0.042816 
0.000299 0.026912 2.317376 0.90272 0.1256 0.904832 0.00928 0.763136 0.042784 
0.0003 0.026976 2.30928 0.90528 0.125664 0.901504 0.00928 0.76352 0.042976 
0.000301 0.027072 2.30816 0.902208 0.125664 0.907264 0.009248 0.764896 0.0424 
0.000302 0.0272 2.314528 0.901536 0.12576 0.904576 0.009312 0.772576 0.043136 
0.000303 0.027584 2.315776 0.897408 0.12576 0.904288 0.009216 0.764832 0.042528 
0.000304 0.027008 2.327392 0.900096 0.125632 0.907264 0.009152 0.761344 0.043168 
0.000305 0.027296 2.318464 0.908608 0.126144 0.90784 0.00928 0.770176 0.043328 
0.000306 0.02672 2.322592 0.902528 0.125856 0.899648 0.009312 0.761856 0.042688 
0.000307 0.027104 2.316992 0.904704 0.126208 0.90176 0.009152 0.760896 0.042976 
0.000308 0.027296 2.317248 0.902304 0.12592 0.906848 0.009632 0.761248 0.043072 
0.000309 0.028448 2.317856 0.896864 0.125568 0.90544 0.009184 0.760768 0.04336 
0.00031 0.02752 2.320224 0.8976 0.125792 0.899296 0.009376 0.761504 0.043168 
0.000311 0.027264 2.32288 0.89792 0.125696 0.905152 0.009248 0.761376 0.043136 
0.000312 0.027072 2.311392 0.914976 0.126048 0.901952 0.009344 0.767104 0.042912 
0.000313 0.04384 2.362176 0.910208 0.128576 0.920608 0.013184 0.778848 0.044896 
0.000314 0.040288 2.358336 0.899008 0.12848 0.919584 0.013536 0.781792 0.044448 
0.000315 0.04032 2.3664 0.8968 0.128992 0.925856 0.013376 0.77936 0.044704 
0.000316 0.040384 2.36624 0.897792 0.132064 0.914432 0.01328 0.776 0.044416 
0.000317 0.040352 2.367808 0.900384 0.129312 0.914752 0.013472 0.779168 0.04496 
0.000318 0.040032 2.366208 0.903904 0.128736 0.915264 0.013632 0.7776 0.044512 
0.000319 0.039968 2.355936 0.896736 0.12864 0.920864 0.013408 0.781152 0.044416 
0.00032 0.04048 2.35968 0.897888 0.129152 0.914208 0.013536 0.783488 0.044448 
0.000321 0.040352 2.368064 0.895808 0.129696 0.914912 0.01344 0.777408 0.044352 
0.000322 0.040384 2.364704 0.899168 0.128448 0.920352 0.0136 0.777184 0.04432 
0.000323 0.04 2.35936 0.90528 0.129024 0.914688 0.013344 0.780928 0.044704 
0.000324 0.040288 2.356992 0.899072 0.128576 0.921888 0.013568 0.778208 0.044192 
0.000325 0.040064 2.365056 0.896992 0.128736 0.915552 0.013728 0.78384 0.044512 
0.000326 0.042304 2.36368 0.896864 0.128896 0.914976 0.01344 0.779168 0.04448 
0.000327 0.040224 2.372736 0.90368 0.128608 0.916352 0.013504 0.777248 0.044704 
0.000328 0.04032 2.358368 0.899808 0.129376 0.913792 0.01344 0.779264 0.04816 
0.000329 0.040096 2.373088 0.90112 0.128704 0.923456 0.013472 0.777536 0.044768 
0.00033 0.040032 2.35344 0.903936 0.128864 0.918784 0.013472 0.777568 0.044544 
0.000331 0.028288 2.500864 0.961152 0.133536 0.947328 0.00896 0.836448 0.04688 
0.000332 0.028672 2.498304 0.959584 0.138112 0.95104 0.009568 0.829664 0.046528 
0.000333 0.02816 2.496352 0.9544 0.135936 0.9552 0.00976 0.830624 0.049856 
0.000334 0.028704 2.503168 0.957024 0.133472 0.948384 0.009568 0.833568 0.046208 
0.000335 0.028768 2.514624 0.955072 0.133312 0.948576 0.00976 0.83088 0.046432 
0.000336 0.028352 2.514464 0.956 0.133056 0.948608 0.009536 0.831712 0.046368 
0.000337 0.028864 2.501376 0.963008 0.133216 0.948704 0.009472 0.83088 0.04672 
0.000338 0.028704 2.497184 0.96176 0.132928 0.96032 0.009984 0.831104 0.045696 
0.000339 0.028448 2.508288 0.956832 0.133312 0.947488 0.009536 0.836672 0.046432 
0.00034 0.028352 2.506304 0.955168 0.133824 0.95168 0.009568 0.833408 0.046688 
0.000341 0.028544 2.50704 0.961248 0.133952 0.946336 0.00976 0.835936 0.046304 
0.000342 0.028352 2.515456 0.958016 0.13344 0.948544 0.009504 0.831296 0.046336 
0.000343 0.02816 2.512896 0.956896 0.133696 0.949216 0.009504 0.83648 0.046432 
0.000344 0.028384 2.5024 0.963136 0.133856 0.945472 0.009696 0.837536 0.046432 
0.000345 0.028544 2.502432 0.954784 0.134272 0.9592 0.009888 0.830528 0.0464 
0.000346 0.029984 2.502944 0.956128 0.13392 0.945952 0.00992 0.84208 0.046368 
0.000347 0.028672 2.497504 0.960704 0.134304 0.946976 0.009536 0.830656 0.046944 
0.000348 0.02832 2.50656 0.9648 0.133312 0.947936 0.009504 0.830784 0.04704 
0.000349 0.028192 2.55024 0.98032 0.139488 0.969088 0.009024 0.85472 0.04688 
0.00035 0.028864 2.562496 0.984864 0.139392 0.969184 0.0096 0.854624 0.046272 
0.000351 0.029312 2.558176 0.977856 0.139712 0.972864 0.009856 0.855904 0.046496 
0.000352 0.029152 2.556576 0.989952 0.139456 0.969376 0.009632 0.854464 0.046368 
0.000353 0.028864 2.555584 0.9792 0.138784 0.982048 0.009824 0.853952 0.046496 
0.000354 0.029312 2.555712 0.984 0.138912 0.968992 0.009728 0.864704 0.046592 
0.000355 0.029184 2.556288 0.98336 0.138816 0.97536 0.009632 0.854528 0.046208 
0.000356 0.029024 2.56208 0.983104 0.13856 0.969664 0.010048 0.855168 0.046528 
0.000357 0.029056 2.560416 0.981312 0.140032 0.969856 0.009664 0.853664 0.046656 
0.000358 0.029152 2.55872 0.982112 0.13936 0.968544 0.009952 0.859584 0.046592 
0.000359 0.029088 2.556864 0.984992 0.1384 0.968416 0.010176 0.854752 0.046272 
0.00036 0.028832 2.555648 0.982208 0.138976 0.97584 0.00992 0.852736 0.046592 
0.000361 0.029184 2.552096 0.983104 0.139328 0.978656 0.009632 0.862688 0.046592 
0.000362 0.02912 2.565024 0.97792 0.13904 0.968032 0.00992 0.857408 0.04704 
0.000363 0.029024 2.572064 0.984672 0.139552 0.967904 0.009824 0.853248 0.046336 
0.000364 0.028896 2.56048 0.980896 0.138496 0.96848 0.010272 0.863456 0.045952 
0.000365 0.028768 2.554816 0.985056 0.139232 0.967904 0.010144 0.852704 0.046688 
0.000366 0.03088 2.605568 0.989952 0.1424 1.001728 0.009664 0.874528 0.0488 
0.000367 0.03296 2.606048 0.989728 0.141216 1.003328 0.011168 0.871872 0.048416 
0.000368 0.032896 2.614208 0.987808 0.147872 1.001408 0.01088 0.871776 0.055104 
0.000369 0.033088 2.614976 0.994496 0.142432 1.002144 0.01104 0.869248 0.048064 
0.00037 0.032576 2.617632 0.993376 0.143072 1.003904 0.01088 0.869952 0.048576 
0.000371 0.033344 2.615328 0.990688 0.143072 1.010816 0.01104 0.872928 0.0488 
0.000372 0.033056 2.61744 0.98912 0.142144 1.000224 0.010816 0.8712 0.04832 
0.000373 0.03312 2.619776 0.994272 0.142304 0.999904 0.010912 0.870784 0.048928 
0.000374 0.033056 2.609856 0.996992 0.14256 0.999008 0.01088 0.876416 0.048224 
0.000375 0.033088 2.607104 0.999584 0.142112 1.00832 0.010912 0.867264 0.048192 
0.000376 0.032672 2.618592 0.99552 0.145984 1.000544 0.01104 0.88032 0.050656 
0.000377 0.032864 2.60816 0.995808 0.142272 1.00448 0.011008 0.870368 0.047808 
0.000378 0.033184 2.621536 0.992608 0.14272 1.00848 0.010944 0.87232 0.048576 
0.000379 0.033152 2.62512 0.988448 0.14176 1.004576 0.01088 0.86688 0.048 
0.00038 0.03344 2.612384 0.998336 0.142592 1.001152 0.010784 0.873504 0.048544 
0.000381 0.032992 2.612192 0.99456 0.14928 1.002784 0.011104 0.86848 0.0488 
0.000382 0.054976 2.664 1.005888 0.147648 1.001024 0.015424 0.874368 0.050528 
0.000383 0.047232 2.67248 1.007168 0.147296 1.007712 0.01568 0.87472 0.049792 
0.000384 0.047136 2.666944 1.005728 0.148832 1.008576 0.015808 0.871232 0.04976 
0.000385 0.047296 2.670144 1.004544 0.147424 1.005952 0.015712 0.8784 0.052864 
0.000386 0.047328 2.6896 1.020192 0.147808 1.002528 0.015712 0.871968 0.049472 
0.000387 0.047232 2.666112 1.013216 0.14704 1.002144 0.015872 0.874048 0.049888 
0.000388 0.0472 2.666848 1.002432 0.147424 1.01264 0.01568 0.874336 0.049984 
0.000389 0.047136 2.665536 1.001952 0.147744 1.0024 0.016256 0.88 0.050144 
0.00039 0.0472 2.65856 1.01264 0.149824 1.001312 0.015776 0.87216 0.049984 
0.000391 0.047232 2.671424 1.001184 0.148416 1.00656 0.015872 0.872352 0.04992 
0.000392 0.04736 2.664544 1.00288 0.147776 1.001984 0.015616 0.871968 0.049632 
0.000393 0.055456 2.666528 1.000032 0.151424 1.002816 0.015776 0.876608 0.049664 
0.000394 0.047264 2.663264 1.006816 0.147456 1.007488 0.015744 0.872192 0.0496 
0.000395 0.047264 2.669632 1.008896 0.1472 1.001504 0.015648 0.878816 0.05008 
0.000396 0.047552 2.661952 1.0024 0.154912 1.008736 0.015616 0.872352 0.0504 
0.000397 0.047488 2.66144 1.008576 0.147616 1.00768 0.015808 0.872224 0.049568 
0.000398 0.038624 2.87776 1.09984 0.152448 1.088768 0.011552 0.962272 0.052096 
0.000399 0.045024 2.876512 1.094432 0.15216 1.09008 0.013408 0.963328 0.05184 
0.0004 0.04 2.886016 1.092544 0.152032 1.090624 0.013568 0.963744 0.051936 
0.000401 0.040128 2.879904 1.091392 0.151744 1.087712 0.013472 0.959584 0.05216 
0.000402 0.040288 2.885664 1.09344 0.15264 1.088 0.013504 0.96416 0.052 
0.000403 0.040736 2.89168 1.088096 0.15168 1.087008 0.01344 0.959648 0.05136 
0.000404 0.040128 2.872608 1.096832 0.152608 1.093856 0.013312 0.962112 0.051808 
0.000405 0.040288 2.884512 1.08672 0.1528 1.093888 0.01376 0.961856 0.051648 
0.000406 0.040896 2.87776 1.090848 0.152128 1.099488 0.013312 0.958976 0.051744 
0.000407 0.040192 2.877152 1.087424 0.155456 1.09776 0.013504 0.966176 0.051232 
0.000408 0.040224 2.884224 1.09024 0.152032 1.092768 0.013408 0.962528 0.051488 
0.000409 0.040032 2.880608 1.087808 0.152448 1.087936 0.013344 0.959104 0.052 
0.00041 0.04032 2.880512 1.088992 0.15168 1.089504 0.013632 0.959264 0.051776 
0.000411 0.040064 2.888928 1.091744 0.152608 1.091776 0.013408 0.959392 0.051648 
0.000412 0.03968 2.881696 1.086752 0.15248 1.09104 0.01312 0.95968 0.051392 
0.000413 0.054048 2.899392 1.095424 0.159648 1.097632 0.016576 0.961472 0.053632 
0.000414 0.050848 2.892384 1.096064 0.155808 1.09808 0.017024 0.966976 0.0536 
0.000415 0.05136 2.888 1.101952 0.155968 1.102656 0.017056 0.96496 0.053312 
0.000416 0.051232 2.89136 1.092608 0.155008 1.09712 0.017152 0.965792 0.052992 
0.000417 0.050816 2.886144 1.095552 0.15504 1.096704 0.023552 0.961056 0.053184 
0.000418 0.050976 2.888288 1.091264 0.155264 1.096192 0.016992 0.973472 0.052672 
0.000419 0.051008 2.891392 1.090496 0.155392 1.092288 0.017152 0.960704 0.053344 
0.00042 0.050752 2.89376 1.09072 0.155424 1.091968 0.016928 0.961184 0.053216 
0.000421 0.051328 2.903392 1.095872 0.155776 1.092512 0.017024 0.965856 0.052928 
0.000422 0.05552 2.898176 1.095296 0.155552 1.096352 0.0168 0.964032 0.052608 
0.000423 0.05152 2.890304 1.09856 0.155008 1.094752 0.016864 0.961216 0.053184 
0.000424 0.05504 2.893344 1.104224 0.154912 1.091584 0.017088 0.960704 0.053056 
0.000425 0.050944 2.894944 1.099232 0.155168 1.104576 0.016896 0.966336 0.053216 
0.000426 0.051168 2.894432 1.10192 0.155552 1.092096 0.017024 0.972896 0.053504 
0.000427 0.051008 2.893152 1.092544 0.155744 1.09664 0.016768 0.96848 0.053248 
0.000428 0.043744 2.97328 1.123808 0.15952 1.125024 0.011712 0.993568 0.05472 
0.000429 0.041664 2.968768 1.123776 0.160448 1.126816 0.013696 0.990048 0.054144 
0.00043 0.04144 2.982464 1.122496 0.16032 1.132096 0.013632 0.988032 0.058592 
0.000431 0.041312 2.982656 1.122528 0.160192 1.12992 0.0136 0.988608 0.054112 
0.000432 0.041504 2.979776 1.13248 0.159648 1.132 0.013632 0.987808 0.0544 
0.000433 0.041568 2.97424 1.131488 0.159744 1.12528 0.01392 0.987904 0.054336 
0.000434 0.041216 2.971616 1.129472 0.159808 1.134016 0.014048 0.988608 0.05408 
0.000435 0.041088 2.973184 1.122592 0.15968 1.128992 0.020352 0.988256 0.053952 
0.000436 0.041632 2.978016 1.127776 0.160832 1.131776 0.013408 0.988992 0.05424 
0.000437 0.04192 2.970272 1.123744 0.159968 1.134784 0.013728 0.994496 0.05408 
0.000438 0.041696 2.985888 1.12736 0.15936 1.125568 0.013536 0.995424 0.054208 
0.000439 0.041696 2.975936 1.123648 0.16048 1.126528 0.013632 0.987456 0.054336 
0.00044 0.041728 2.98704 1.123648 0.1608 1.129504 0.013792 0.988224 0.053984 
0.000441 0.041472 2.980448 1.123904 0.159936 1.125536 0.013984 0.987616 0.054528 
0.000442 0.04144 2.978368 1.124608 0.159968 1.130944 0.013376 0.987936 0.055648 
0.000443 0.041312 2.974656 1.129696 0.160608 1.127328 0.014496 0.988224 0.054048 
0.000444 0.036608 3.071584 1.148384 0.16464 1.150752 0.01104 1.015296 0.056864 
0.000445 0.037856 3.06816 1.157664 0.165792 1.156896 0.012672 1.014944 0.056576 
0.000446 0.038176 3.075488 1.147904 0.165792 1.155232 0.01264 1.023936 0.05632 
0.000447 0.037568 3.07824 1.15136 0.164704 1.151136 0.012448 1.022208 0.057024 
0.000448 0.03792 3.075744 1.146816 0.164576 1.151744 0.012576 1.017824 0.05632 
0.000449 0.03792 3.087552 1.147712 0.164832 1.154976 0.012736 1.01456 0.057312 
0.00045 0.037696 3.086464 1.146304 0.164064 1.155808 0.012928 1.019072 0.056064 
0.000451 0.037792 3.078368 1.147488 0.164992 1.151264 0.012608 1.013856 0.056608 
0.000452 0.03792 3.071392 1.15392 0.16576 1.151008 0.012736 1.020608 0.056 
0.000453 0.037888 3.07712 1.156448 0.166176 1.150656 0.012704 1.014144 0.056544 
0.000454 0.038144 3.070208 1.15904 0.165504 1.158144 0.012544 1.019552 0.05648 
0.000455 0.03808 3.0744 1.152064 0.164896 1.151616 0.012608 1.021184 0.057024 
0.000456 0.03792 3.067968 1.146528 0.164896 1.154784 0.012576 1.022016 0.0568 
0.000457 0.037664 3.07344 1.146272 0.165152 1.155136 0.012992 1.013632 0.05696 
0.000458 0.037824 3.079584 1.147712 0.165664 1.150208 0.012832 1.017728 0.056896 
0.000459 0.03776 3.080896 1.154912 0.165472 1.156384 0.017248 1.013856 0.057056 
0.00046 0.041216 3.272832 1.229888 0.169952 1.211424 0.012352 1.103648 0.058048 
0.000461 0.041824 3.287456 1.224096 0.176704 1.212288 0.013408 1.10432 0.058208 
0.000462 0.041504 3.28528 1.225312 0.169312 1.206624 0.013344 1.097376 0.05776 
0.000463 0.04272 3.286624 1.226208 0.169344 1.215904 0.014208 1.097472 0.0576 
0.000464 0.042176 3.289856 1.22064 0.16944 1.2104 0.014112 1.098304 0.057664 
0.000465 0.041888 3.297344 1.229376 0.169824 1.20736 0.014016 1.096288 0.057632 
0.000466 0.042112 3.28976 1.235264 0.1704 1.207648 0.013664 1.102816 0.057152 
0.000467 0.042528 3.290816 1.221216 0.169312 1.214816 0.014304 1.098016 0.057696 
0.000468 0.043008 3.272832 1.222016 0.170176 1.213664 0.0144 1.096544 0.057088 
0.000469 0.044928 3.27632 1.221696 0.169344 1.226496 0.014112 1.109664 0.057696 
0.00047 0.043936 3.27952 1.232064 0.170208 1.206048 0.014016 1.10384 0.057952 
0.000471 0.043136 3.27392 1.221056 0.16944 1.207232 0.013952 1.10128 0.057984 
0.000472 0.042752 3.277344 1.228128 0.169312 1.210816 0.014144 1.095712 0.05776 
0.000473 0.040928 3.281728 1.221824 0.170048 1.208576 0.014144 1.101792 0.057536 
0.000474 0.06976 3.411712 1.235776 0.17264 1.243616 0.01904 1.114624 0.05952 
0.000475 0.0592 3.37456 1.234656 0.172128 1.241792 0.019648 1.112704 0.058688 
0.000476 0.059232 3.383232 1.23616 0.17536 1.240608 0.019808 1.1144 0.06048 
0.000477 0.059136 3.382272 1.23504 0.172224 1.245856 0.019552 1.118496 0.05904 
0.000478 0.05952 3.373952 1.235936 0.172 1.24352 0.01984 1.113184 0.0592 
0.000479 0.05952 3.380992 1.233984 0.172288 1.290368 0.019616 1.120224 0.0592 
0.00048 0.05952 3.365504 1.241952 0.172384 1.241952 0.019712 1.113216 0.058688 
0.000481 0.059296 3.370944 1.245216 0.171776 1.241792 0.019808 1.114752 0.059008 
0.000482 0.059584 3.368448 1.24768 0.17152 1.247424 0.019872 1.112672 0.05936 
0.000483 0.059456 4.01088 1.238752 0.173056 1.247616 0.019744 1.11776 0.058624 
0.000484 0.059648 3.37264 1.239456 0.172736 1.252992 0.019808 1.112736 0.058784 
0.000485 0.059552 3.368864 1.243936 0.172512 1.251712 0.019968 1.119168 0.058816 
0.000486 0.059392 3.37344 1.236672 0.171424 1.24864 0.019744 1.125344 0.059168 
0.000487 0.046976 3.457216 1.257664 0.174944 1.2576 0.014016 1.147616 0.060864 
0.000488 0.047456 3.444128 1.260928 0.174816 1.267456 0.016032 1.145696 0.059264 
0.000489 0.048256 3.450528 1.257184 0.175104 1.256192 0.015968 1.14304 0.059584 
0.00049 0.047872 3.44432 1.26768 0.174752 1.259232 0.015776 1.145312 0.05968 
0.000491 0.047872 3.449536 1.256128 0.174624 1.255968 0.015264 1.144992 0.059744 
0.000492 0.047616 3.455456 1.261088 0.1744 1.257568 0.015648 1.1448 0.05968 
0.000493 0.04768 3.446176 1.255776 0.175648 1.25824 0.016256 1.143648 0.059296 
0.000494 0.046688 3.450656 1.261984 0.17552 1.2632 0.01568 1.1496 0.059712 
0.000495 0.048192 3.438368 1.266848 0.1752 1.268832 0.015712 1.14448 0.059488 
0.000496 0.048224 3.441248 1.258432 0.17456 1.263488 0.015808 1.145344 0.059488 
0.000497 0.048224 3.446016 1.264544 0.174144 1.262176 0.015648 1.14544 0.059392 
0.000498 0.047424 3.4384 1.256256 0.182432 1.257536 0.015328 1.145312 0.059296 
0.000499 0.047424 3.440448 1.25664 0.175232 1.275872 0.016256 1.145184 0.059424 
0.0005 0.049216 3.445728 1.256 0.175488 1.267872 0.016512 1.154016 0.05904 
0.000501 0.047776 3.4488 1.261792 0.1752 1.256224 0.016224 1.15456 0.059648 
0.000502 0.043808 3.706432 1.362784 0.181792 1.342816 0.01376 1.232864 0.062656 
0.000503 0.043904 3.699296 1.366752 0.18096 1.34048 0.01456 1.243392 0.061888 
0.000504 0.044352 3.704 1.365536 0.181152 1.340832 0.014624 1.232416 0.062016 
0.000505 0.04416 3.699424 1.358944 0.180224 1.343776 0.01456 1.231712 0.061664 
0.000506 0.044 3.697952 1.356352 0.1808 1.341536 0.014688 1.233792 0.062208 
0.000507 0.043616 3.69728 1.356192 0.179808 1.3408 0.014432 1.23168 0.061952 
0.000508 0.044096 3.702944 1.356384 0.180704 1.3408 0.014976 1.232128 0.061664 
0.000509 0.044128 3.701664 1.357344 0.180544 1.341152 0.014656 1.231968 0.061696 
0.00051 0.04416 3.703968 1.367744 0.181056 1.34048 0.01456 1.2312 0.062176 
0.000511 0.044192 3.700128 1.3568 0.181024 1.341088 0.01456 1.232864 0.06208 
0.000512 0.043712 3.702496 1.356128 0.18224 1.340192 0.014304 1.232608 0.06208 
0.000513 0.04384 3.699872 1.357024 0.180448 1.34224 0.01472 1.234528 0.061856 
0.000514 0.04464 3.702144 1.357856 0.180768 1.33968 0.014368 1.231264 0.062048 
0.000515 0.052992 3.82144 1.400896 0.187712 1.3872 0.016096 1.284608 0.064704 
0.000516 0.05344 3.8216 1.405472 0.188896 1.389408 0.017984 1.2792 0.064256 
0.000517 0.05888 3.812992 1.405664 0.188576 1.388192 0.017984 1.279488 0.06432 
0.000518 0.053824 3.822176 1.39984 0.187808 1.39344 0.017536 1.27952 0.06496 
0.000519 0.053184 3.823872 1.405632 0.188704 1.392096 0.017536 1.290144 0.064384 
0.00052 0.053184 3.822496 1.409312 0.189888 1.388544 0.017664 1.279296 0.064352 
0.000521 0.053632 3.818112 1.41408 0.187232 1.394848 0.017696 1.278944 0.064928 
0.000522 0.0536 3.827584 1.4056 0.188544 1.393344 0.017696 1.280224 0.064288 
0.000523 0.05344 3.828896 1.41056 0.18768 1.389376 0.01776 1.282944 0.064832 
0.000524 0.053472 3.82048 1.410624 0.188768 1.387264 0.017472 1.287296 0.064576 
0.000525 0.053376 3.81264 1.39728 0.196032 1.387712 0.017504 1.283488 0.064608 
0.000526 0.053248 3.8144 1.413152 0.188736 1.39488 0.017664 1.285728 0.064448 
0.000527 0.053504 3.817632 1.403712 0.188448 1.40224 0.017504 1.280448 0.06464 
0.000528 0.061024 4.082496 1.490752 0.19472 1.488288 0.02 1.36944 0.068864 
0.000529 0.061408 4.097312 1.48992 0.19568 1.484896 0.020064 1.367808 0.066944 
0.00053 0.060512 4.095712 1.489024 0.195872 1.497088 0.020128 1.362464 0.067168 
0.000531 0.061248 4.089664 1.488544 0.2016 1.492992 0.024768 1.363808 0.067808 
0.000532 0.061152 4.08672 1.491872 0.19568 1.498624 0.019968 1.36256 0.06752 
0.000533 0.061504 4.087424 1.487584 0.196736 1.493312 0.020192 1.368608 0.067712 
0.000534 0.061408 4.085888 1.491776 0.195936 1.492512 0.020224 1.372064 0.0672 
0.000535 0.06128 4.106912 1.491872 0.19696 1.495168 0.020256 1.366784 0.066976 
0.000536 0.065408 4.10784 1.490528 0.194816 1.506208 0.020192 1.368064 0.067072 
0.000537 0.065024 4.09008 1.48912 0.195648 1.497824 0.020128 1.37024 0.066432 
0.000538 0.0608 4.099264 1.493952 0.196608 1.49008 0.020256 1.364192 0.067008 
0.000539 0.06128 4.091232 1.50144 0.199648 1.492416 0.020576 1.369504 0.06672 
0.00054 0.061696 4.091328 1.494752 0.195392 1.487936 0.020224 1.367776 0.066944 
0.000541 0.060576 4.17696 1.525824 0.201792 1.521856 0.019456 1.389728 0.069312 
0.000542 0.05824 4.172384 1.531616 0.202208 1.523424 0.019456 1.38832 0.069472 
0.000543 0.058432 4.180864 1.527616 0.198944 1.523232 0.019232 1.394656 0.06864 
0.000544 0.057952 4.183104 1.533952 0.201248 1.527904 0.019136 1.400544 0.069376 
0.000545 0.058752 4.174432 1.536224 0.201184 1.529984 0.019168 1.390656 0.069024 
0.000546 0.058624 4.175136 1.528288 0.201024 1.5216 0.019136 1.388576 0.06896 
0.000547 0.058176 4.183136 1.525568 0.20608 1.522144 0.019072 1.391104 0.067936 
0.000548 0.05792 4.180896 1.5336 0.207872 1.524832 0.018912 1.394144 0.068736 
0.000549 0.056928 4.17984 1.52608 0.208672 1.52224 0.01936 1.394496 0.068736 
0.00055 0.05696 4.178048 1.52656 0.200032 1.52944 0.018976 1.393632 0.069088 
0.000551 0.058016 4.175872 1.520128 0.201056 1.536928 0.0192 1.389664 0.0688 
0.000552 0.058976 4.1752 1.522816 0.201344 1.528736 0.018976 1.389152 0.068928 
0.000553 0.08144 4.274496 1.556576 0.205536 1.55712 0.025824 1.423936 0.07104 
0.000554 0.074208 4.25904 1.555168 0.205248 1.556416 0.024448 1.427872 0.070656 
0.000555 0.074048 4.267712 1.55376 0.204224 1.57104 0.02464 1.42 0.07072 
0.000556 0.073856 4.269824 1.557088 0.20544 1.56576 0.024448 1.421856 0.070944 
0.000557 0.073856 4.269216 1.558336 0.2048 1.55472 0.02448 1.420064 0.070752 
0.000558 0.074624 4.26448 1.559552 0.204352 1.55712 0.024544 1.421824 0.071328 
0.000559 0.074144 4.273696 1.565472 0.204416 1.56128 0.024352 1.419936 0.070144 
0.00056 0.074144 4.270432 1.561696 0.20768 1.557088 0.024416 1.421696 0.070048 
0.000561 0.073984 4.268992 1.562432 0.204896 1.5568 0.024448 1.429472 0.070016 
0.000562 0.07392 4.264416 1.559168 0.20528 1.559456 0.024352 1.420608 0.069536 
0.000563 0.07392 4.267456 1.55808 0.206176 1.555072 0.024352 1.42096 0.071072 
0.000564 0.074208 4.265984 1.566688 0.204768 1.55952 0.024544 1.421472 0.070848 
0.000565 0.067808 4.569856 1.65856 0.211296 1.65696 0.021856 1.515968 0.07408 
0.000566 0.06576 4.5664 1.659232 0.212064 1.751392 0.021184 1.51536 0.07232 
0.000567 0.06576 4.571776 1.658912 0.211328 1.656928 0.02256 1.514688 0.072832 
0.000568 0.065888 4.564896 1.656224 0.210528 1.657312 0.022976 1.514496 0.07296 
0.000569 0.06576 4.55968 1.664736 0.211968 1.66064 0.021248 1.515776 0.072128 
0.00057 0.066592 4.570432 1.655968 0.211296 1.655968 0.022688 1.5152 0.072608 
0.000571 0.065312 4.564768 1.657472 0.210944 1.657632 0.021408 1.519936 0.071936 
0.000572 0.066624 4.558464 1.655136 0.21024 1.666336 0.022528 1.516672 0.07264 
0.000573 0.066272 4.563072 1.666176 0.210976 1.658112 0.022112 1.514368 0.072448 
0.000574 0.065344 4.565696 1.663552 0.2128 1.654496 0.021184 1.522464 0.072928 
0.000575 0.066688 4.566592 1.655584 0.211808 1.656928 0.021728 1.51584 0.072832 
0.000576 0.072448 4.547264 1.662272 0.21104 1.65584 0.021984 1.522784 0.073248 
0.000577 0.063744 4.688544 1.706688 0.216704 1.703488 0.02096 1.568864 0.074848 
0.000578 0.060768 4.672608 1.707456 0.217376 1.706336 0.020064 1.569312 0.074336 
0.000579 0.061504 4.676064 1.705056 0.218528 1.702304 0.020608 1.565024 0.075072 
0.00058 0.060576 4.678944 1.71216 0.216864 1.702336 0.019904 1.564416 0.074912 
0.000581 0.061056 4.68512 1.705312 0.217504 1.709152 0.020064 1.558848 0.07504 
0.000582 0.06064 4.677632 1.709152 0.217056 1.714752 0.019936 1.558752 0.07456 
0.000583 0.060672 4.677216 1.709856 0.21808 1.712544 0.019616 1.55792 0.07536 
0.000584 0.060448 4.67376 1.708448 0.223488 1.709184 0.019872 1.5696 0.075488 
0.000585 0.061536 4.684384 1.706784 0.217856 1.711552 0.019904 1.564224 0.07472 
0.000586 0.060832 4.679648 1.71248 0.217664 1.7128 0.020064 1.56288 0.075616 
0.000587 0.061312 4.683264 1.704032 0.224352 1.701088 0.019616 1.55728 0.075168 
0.000588 0.071872 4.93936 1.794784 0.222944 1.786272 0.02336 1.642464 0.076992 
0.000589 0.066976 4.961408 1.789728 0.223936 1.78736 0.022976 1.641504 0.077504 
0.00059 0.066816 4.9408 1.803392 0.223488 1.79552 0.021856 1.642432 0.076672 
