frame velocity-addSource velocity-diffuse velocity-project1 velocity-advect velocity-project2 density-addSource density-diffuse density-advect
3.9e-05 0.00492454998893 0.451540108192 0.18150182957 0.0233362508041 0.179519355485 0.00161339646318 0.149645158229 0.00791935126699 
4e-05 0.0048656163114 0.452639228242 0.179027298003 0.0233065127643 0.17751074227 0.0016218721038 0.153172129076 0.0078566012301 
4.1e-05 0.00494507247456 0.451511703338 0.180075080025 0.0235661948465 0.179787946785 0.00164835749152 0.150500356258 0.0079652887816 
4.2e-05 0.00492699569815 0.45360147492 0.178431414101 0.0234482612473 0.179851236517 0.00162114052004 0.150193901121 0.00792557587573 
4.3e-05 0.00489503112143 0.455839223547 0.178795231565 0.0233990927313 0.177845764321 0.00162464394978 0.149699335373 0.00790167739213 
4.4e-05 0.00492558991307 0.451438735344 0.177258088282 0.0232913044393 0.181541667544 0.00163133853958 0.151977603301 0.00793567263772 
4.5e-05 0.00490103279275 0.452262257841 0.180444248123 0.0232746471467 0.178340800572 0.00163017185166 0.148966155529 0.0101806861446 
4.6e-05 0.00619132199949 0.447561532606 0.180776452677 0.0234153768079 0.179507739152 0.0014717076884 0.153148946968 0.00792692210099 
4.7e-05 0.00455701893309 0.452187062562 0.180574429606 0.0235616270397 0.178510488296 0.00149175956105 0.15118880976 0.00792880424232 
4.8e-05 0.00453313774627 0.450288287187 0.183230446387 0.023531568975 0.178167593668 0.00148727665383 0.150815964794 0.00794572458896 
4.9e-05 0.00444186944766 0.450824337785 0.179128295826 0.0234189180948 0.179870301478 0.00148401130288 0.152954808806 0.00787745725844 
5e-05 0.00452038235324 0.453724490314 0.178946192213 0.0233739321232 0.178245278994 0.00148309173837 0.151803581768 0.00790305049623 
5.1e-05 0.00447800687985 0.45249241792 0.179171161636 0.0234993588308 0.177878646014 0.00148588410104 0.153086771561 0.00790775305828 
5.2e-05 0.0045386239948 0.452349524815 0.18046868654 0.0233835594184 0.177564779466 0.00149256762245 0.152312972139 0.00788928600439 
5.3e-05 0.00450919181408 0.449878598682 0.179796372243 0.025657505458 0.178429332191 0.00148946154945 0.152333149701 0.0079063883618 
5.4e-05 0.00454202904454 0.450129335805 0.181273804917 0.0234637554229 0.178116789213 0.00148685255718 0.153064342017 0.00792309102389 
5.5e-05 0.0044769878744 0.451788245612 0.179477242828 0.0253118084379 0.178284059272 0.00149912805817 0.151207970874 0.00795455704335 
5.6e-05 0.00448699686622 0.450378494974 0.180883968906 0.0235033169183 0.178696430752 0.00149566562207 0.152608766432 0.00794635952953 
5.7e-05 0.00448403073599 0.450512606241 0.181725536555 0.0249067525426 0.178046593156 0.00148788292603 0.150918207203 0.0079183906406 
5.8e-05 0.00442821549976 0.447854988551 0.180245518827 0.0232506531366 0.181143266389 0.00331863986201 0.151154463016 0.00860425471822 
5.9e-05 0.00447475179907 0.452255723401 0.179683199804 0.0235153813222 0.179642427578 0.00148818624753 0.150999938842 0.00794039100565 
6e-05 0.00451242441181 0.451100157528 0.180253061639 0.0234463133289 0.179541643376 0.0015041414706 0.150495452005 0.00914680624015 
6.1e-05 0.00445662656718 0.453215572814 0.179940104563 0.0234404344957 0.179178721892 0.00149231003502 0.150378153393 0.00789807623978 
6.2e-05 0.004529318154 0.450034683968 0.182723303546 0.0235748969682 0.17854082507 0.00147916921696 0.151160892806 0.00795691027053 
6.3e-05 0.00628707239782 0.450840984805 0.179816364671 0.0233606890388 0.177592020801 0.00150320955554 0.152707808564 0.00789185016657 
6.4e-05 0.00623018131555 0.451723717375 0.179110090251 0.0234470282137 0.177809171477 0.00149402390438 0.152258313684 0.00792747377836 
6.5e-05 0.00445273909383 0.450791654411 0.18201458551 0.0233895588847 0.178363136595 0.00148086539339 0.150155693725 0.00935176638841 
6.6e-05 0.00448284625159 0.453529860229 0.1791613723 0.0234307496823 0.177382465057 0.00149428208386 0.152630241423 0.00788818297332 
6.7e-05 0.00446827524576 0.451559834268 0.181005768137 0.0234076691851 0.179614509708 0.00152327565196 0.150509789585 0.00791087821919 
6.8e-05 0.00445418407909 0.450473957802 0.179726837224 0.0236061563551 0.178748343696 0.00147793293242 0.151370910203 0.0101416777087 
6.9e-05 0.00733833048063 0.452261504259 0.177300360031 0.0245037281867 0.178402093293 0.00164276298963 0.150504633182 0.00804658757796 
7e-05 0.00481429168242 0.453448584558 0.179014064893 0.023713370601 0.178934489824 0.00159150138262 0.150446615075 0.00803708198221 
7.1e-05 0.0047260199168 0.451424259574 0.18032347422 0.023630099584 0.180194402248 0.00156872089675 0.150160347104 0.00797267645628 
7.2e-05 0.00476845302282 0.451924694057 0.177520998011 0.0236839762171 0.180033834252 0.00406604604228 0.149988622986 0.0080133754118 
7.3e-05 0.00475807332797 0.45229509988 0.179515451322 0.0236612331257 0.180111452156 0.00157940221116 0.150102810144 0.00797647783374 
7.4e-05 0.00473463229674 0.453353449731 0.178982997012 0.023653309776 0.179538844829 0.00157821076558 0.150138465662 0.00802008992824 
7.5e-05 0.00473323563196 0.454796609498 0.179615399849 0.0236265694934 0.177833009863 0.00159424882164 0.149829682735 0.00797124410821 
7.6e-05 0.00477443049283 0.452836369051 0.178400913197 0.0258176584446 0.17864906447 0.0015881681473 0.149923073105 0.00801032309296 
7.7e-05 0.00466805491133 0.450097210023 0.178678930591 0.0235475243519 0.180445488369 0.0015790460588 0.153009563098 0.00797418259694 
7.8e-05 0.00476968115827 0.453557843586 0.17879831916 0.0237189572421 0.17907713142 0.0016131280744 0.150469002051 0.00799593730707 
7.9e-05 0.00477797354197 0.453598909029 0.178755935139 0.0236907854789 0.178994833816 0.00158270373578 0.150575845353 0.00802301390589 
8e-05 0.0047512299635 0.450860974449 0.180606252976 0.0237263926361 0.180457467069 0.00156721155372 0.150035708618 0.00799476273607 
8.1e-05 0.0063309352518 0.451937484495 0.177990573059 0.0236765070702 0.180590424212 0.00156784916894 0.14988836517 0.00801786157281 
8.2e-05 0.00475446781591 0.451783172545 0.178465522695 0.0235647635616 0.18102562075 0.00157164320734 0.150680056935 0.00815475249091 
8.3e-05 0.00473156330454 0.452341428018 0.178208964126 0.0249798709754 0.178825260186 0.00160038170595 0.151290742637 0.00802178904782 
8.4e-05 0.00476791195256 0.453120499041 0.179025160669 0.0236806293644 0.179104625868 0.00156943768438 0.15071568345 0.00801605197024 
8.5e-05 0.00473647182394 0.45108453314 0.17998592931 0.0249110672916 0.178182502799 0.00157552096236 0.151537371555 0.00798660311735 
8.6e-05 0.0047519988958 0.452435645907 0.178476008321 0.023533239345 0.178683045617 0.00159714485709 0.15254705169 0.0079758653666 
8.7e-05 0.00476503778137 0.452220029109 0.178898259465 0.0238550950017 0.17927707 0.00160496042427 0.151334808701 0.00804473951791 
8.8e-05 0.00475897150578 0.452479831499 0.178257759409 0.0236855700831 0.178535945634 0.00157970035369 0.152694432301 0.00800778921432 
8.9e-05 0.00478773069511 0.453731847349 0.179112779864 0.0237697916046 0.178606194251 0.00159922124878 0.150356596539 0.00803583844885 
9e-05 0.00474417130519 0.450755699939 0.179713963116 0.0235623873383 0.181883010122 0.0015945962007 0.149792999624 0.00795317235505 
9.1e-05 0.00471954803154 0.454590428321 0.177482709832 0.0236274228497 0.178254459824 0.00159297113853 0.149620556254 0.0101119037489 
9.2e-05 0.0062497080667 0.450044373861 0.178560418516 0.0235508431034 0.181661917885 0.00157877528142 0.150273249568 0.00808071371853 
9.3e-05 0.00550776136151 0.451449410885 0.179839162147 0.0236207219001 0.180026182906 0.0015055171124 0.150084159342 0.00796708434636 
9.4e-05 0.00458840164433 0.453362174715 0.178797838769 0.0236630427658 0.179509509228 0.00152634585311 0.150518302104 0.00803438492008 
9.5e-05 0.00453427820835 0.45152061928 0.181053261408 0.0236156427924 0.178912334172 0.0015238914391 0.150827856362 0.00801211633929 
9.6e-05 0.0045352743561 0.451819708847 0.178564762971 0.023553564763 0.182176185144 0.00154908547966 0.149813363195 0.00798805524449 
9.7e-05 0.00463643771719 0.451870029879 0.178797898148 0.0247464009067 0.178451336137 0.00153611269822 0.151953392093 0.0080083924206 
9.8e-05 0.00452611146366 0.454048303408 0.178030161634 0.0235451117996 0.179495315241 0.00151181455075 0.150864160663 0.00797902124006 
9.9e-05 0.00456961671174 0.453604401753 0.178121794274 0.0236127949268 0.180686375082 0.00151077123939 0.149920731139 0.00797351487457 
0.0001 0.00457633780673 0.452046717952 0.179019971176 0.0236865255395 0.180264660191 0.00151608737155 0.150869410598 0.0080202893668 
0.000101 0.00455093401613 0.452018951323 0.178682565344 0.0236237396156 0.178140564989 0.00151386306081 0.153470203998 0.00799917765463 
0.000102 0.00456783421008 0.452552558174 0.179530860962 0.0236347979108 0.178267218301 0.0015257315087 0.151936649381 0.00798434955164 
0.000103 0.00453928588142 0.453928588142 0.179119284945 0.023594927231 0.178342458702 0.00151621507792 0.150947634424 0.00801160559689 
0.000104 0.00457180254301 0.453132011967 0.180609573672 0.0235882572924 0.178449887809 0.00153328347046 0.150121540763 0.00799364248317 
0.000105 0.00450627325592 0.451599633515 0.178455900226 0.0240833193097 0.180073297059 0.00151455657149 0.151726781474 0.00804023858941 
0.000106 0.00457018702179 0.452495340844 0.179988574532 0.0236376066455 0.179492222253 0.00153588252372 0.150226168067 0.00805401811218 
0.000107 0.00453183520599 0.454063670412 0.178764044944 0.0236985018727 0.179007490637 0.00154494382022 0.150383895131 0.00800561797753 
0.000108 0.0045356351292 0.452450645744 0.179461521916 0.0236788209219 0.179611151116 0.00154305112643 0.150714011839 0.0080051622074 
0.000109 0.00456633822718 0.450224106149 0.182354097072 0.023598985674 0.178077833609 0.00150651732495 0.151587457541 0.00808466440221 
0.00011 0.00455209621221 0.452690045334 0.178768124087 0.023678393466 0.178487130493 0.00153609831029 0.152261061781 0.00802705031659 
0.000111 0.00463561274372 0.45082504542 0.180198909929 0.0235994830589 0.179327976625 0.00152647449945 0.151842070761 0.00804442696335 
0.000112 0.00534366068686 0.453466397311 0.18071627396 0.0235158308275 0.177318301572 0.00151745068285 0.150115903442 0.00800618151689 
0.000113 0.00459175545622 0.453993421607 0.179153430229 0.0236615969938 0.178544319811 0.00152746150891 0.150525240599 0.00800277379513 
0.000114 0.00735181497932 0.449992341859 0.177668862 0.023451929401 0.179497806168 0.00156766642941 0.152442045895 0.00802753326786 
0.000115 0.00452020477072 0.451112805432 0.180254511128 0.0236448462404 0.180817267545 0.00149765820717 0.150056275642 0.00809643103511 
0.000116 0.00453461269873 0.450667948451 0.178754432584 0.0235618475826 0.180268993225 0.00150549141598 0.152671340341 0.00803533370215 
0.000117 0.00527785838654 0.452018644806 0.180780252467 0.023550856065 0.178812391178 0.00149630005804 0.150029019153 0.00803467788741 
0.000118 0.00449370880767 0.452711658224 0.180638015869 0.0235760843909 0.178522795359 0.00147066833706 0.150552862356 0.00803420665614 
0.000119 0.0044978729938 0.452921359478 0.179770409776 0.023464807305 0.177629855761 0.00149929099793 0.152187068164 0.00802933552507 
0.00012 0.00445720808458 0.452524392343 0.17865975739 0.0235181142024 0.178949657103 0.00150385476024 0.152405714648 0.00798130146852 
0.000121 0.00449890701956 0.452085733204 0.180246532848 0.023510417328 0.179919999274 0.00149661221417 0.150160092155 0.00808170595652 
0.000122 0.00444347912651 0.454311803727 0.178454103657 0.0247061059376 0.178092109431 0.00153847546132 0.150453850261 0.00800007239885 
0.000123 0.0044809019622 0.45388103928 0.177971307773 0.0234885989954 0.179489032631 0.0015267589347 0.151176236765 0.00798612365844 
0.000124 0.00451201391657 0.4525876128 0.178414815352 0.0234751567427 0.181096654949 0.00149494436995 0.149956510709 0.0084622911608 
0.000125 0.00446898957236 0.451495113178 0.178959415761 0.0235621116884 0.178768666206 0.00149874650292 0.153190059223 0.00805689786724 
0.000126 0.00457487269327 0.452204380622 0.179963146859 0.0236096108635 0.178637886118 0.00149772617935 0.151470040938 0.00804233572667 
0.000127 0.00456691343706 0.452414393026 0.179595683179 0.0235775967524 0.179804093912 0.00148605913428 0.150526916699 0.00802834385959 
0.000128 0.00453307516219 0.452456999122 0.180282480253 0.0235339890157 0.180047230843 0.00151102505406 0.149636720623 0.00799847992689 
0.000129 0.00449246877462 0.450071100564 0.179110020198 0.0235039444963 0.18106641789 0.00148541306258 0.15218237974 0.00808825527367 
0.00013 0.00450511697894 0.454092223461 0.178545853389 0.0235317579021 0.17839175482 0.00149566257852 0.151397311433 0.00804031943727 
0.000131 0.00450753376106 0.453261600538 0.180055980661 0.0235464112398 0.178829131754 0.00149948199713 0.150293534961 0.0080063250877 
0.000132 0.00451426344081 0.454354269967 0.178639738209 0.0235231197368 0.178621608637 0.00148662490822 0.150819909896 0.00804046520482 
0.000133 0.00447747747748 0.452702702703 0.179657657658 0.0243873873874 0.17881981982 0.00148648648649 0.150459459459 0.00800900900901 
0.000134 0.0045583376961 0.450598451068 0.180230354016 0.023486722149 0.179715848573 0.0014893578611 0.151950607477 0.00797032115971 
0.000135 0.00452747332511 0.453464106845 0.178957683095 0.0236263337446 0.178631051753 0.00148798722509 0.151284749946 0.00802061406692 
0.000136 0.00670288759707 0.454742552107 0.177730174223 0.0236501369082 0.177531506163 0.00171891060801 0.149795717408 0.00812811498562 
0.000137 0.0047218354622 0.455709010404 0.177950930963 0.0236697136631 0.177639601152 0.00155664905347 0.150674980326 0.00807727897745 
0.000138 0.00467261467771 0.453494096613 0.177835741616 0.0237085532168 0.179442222817 0.00157193321875 0.151251068828 0.00802376901219 
0.000139 0.0046864577829 0.453546894897 0.17948873431 0.0236835038419 0.177860168574 0.0015679276501 0.151136097853 0.00803021509195 
0.00014 0.00655950782029 0.452701356094 0.17896971535 0.0237251418916 0.178120532039 0.00156838958451 0.150314111174 0.00804124604653 
0.000141 0.00475448168355 0.456005888975 0.178011604746 0.023685805837 0.177933662423 0.0015675067117 0.149952368581 0.0080886810427 
0.000142 0.00469902038838 0.456203053065 0.177965661671 0.0236595243864 0.177870469729 0.0015836477552 0.149927307972 0.0080913150334 
0.000143 0.00471038873648 0.451394999741 0.181073899615 0.0236640957952 0.178848111531 0.00157012957883 0.150672049968 0.00806632503408 
0.000144 0.00470643097091 0.451869187126 0.179561136107 0.0236789609582 0.179155260408 0.001588960181 0.151426178119 0.00801388613028 
0.000145 0.00475649026569 0.452491515567 0.179201638732 0.0237390526946 0.17837706469 0.00158838999748 0.15175634271 0.00808950534237 
0.000146 0.00480940042808 0.455619199473 0.177930484666 0.0237350410316 0.178155789912 0.00157713671696 0.150122618047 0.00805032972556 
0.000147 0.00476202822647 0.454648379095 0.178165538818 0.0236891458598 0.179418704141 0.00158158106251 0.149714364732 0.00802025806563 
0.000148 0.00467572426191 0.452706907281 0.177547880799 0.0236811173339 0.179267786766 0.001564336583 0.152509852728 0.00804639424739 
0.000149 0.00472060409924 0.453143473571 0.178364617044 0.0236030204962 0.177492988134 0.0015879180151 0.153026968716 0.00806040992449 
0.00015 0.00474907055143 0.452444298082 0.179485401808 0.0237106880086 0.179728055048 0.00155991368478 0.150271684967 0.00805088785087 
0.000151 0.00469572887571 0.455122495395 0.17816096924 0.0236256561481 0.178999801102 0.00159118621203 0.149770402207 0.0080337608205 
0.000152 0.00475441295967 0.454426790685 0.179466122647 0.0237201984751 0.1782818416 0.00156463408309 0.149764008229 0.00802199132104 
0.000153 0.00468944313942 0.454530537516 0.177490672931 0.0236544839022 0.180349246926 0.00156314771314 0.149673552577 0.00804891529639 
0.000154 0.00471734859042 0.452726973713 0.177805091274 0.0236040543231 0.180020946759 0.00159264612961 0.15151777445 0.00801516476097 
0.000155 0.00470647161436 0.454265185927 0.177481476364 0.0236446225323 0.17974403703 0.00156306671963 0.150555277293 0.00803986251921 
0.000156 0.00472573400621 0.454225413177 0.178103810069 0.0236460121742 0.179733971524 0.00156946395436 0.149957511749 0.00803808334634 
0.000157 0.00637732506643 0.45245265511 0.178539795015 0.0237040786199 0.178151756717 0.00248850647433 0.150137078746 0.00814880425155 
0.000158 0.00484615774962 0.4524349194 0.179180973968 0.0237571677464 0.179578477308 0.00159001336288 0.150518445847 0.00809384461848 
0.000159 0.00472970694365 0.453116042222 0.179416922402 0.0236232421677 0.179526523455 0.00158499983138 0.14998482447 0.00801773850875 
0.00016 0.00471467368386 0.455383499486 0.17801055952 0.0236661437512 0.1784828703 0.00158561476309 0.150034579896 0.00812205860027 
0.000161 0.00473941642773 0.453980435149 0.178090740428 0.023705515264 0.178107606679 0.00159386068477 0.151711924439 0.00807050092764 
0.000162 0.00475703627346 0.451529771612 0.179685849718 0.0236922374969 0.180344906253 0.00160539412426 0.150290238359 0.00809456616336 
0.000163 0.00476564678446 0.453099782842 0.17813717289 0.0250534445318 0.178466712295 0.00159699865649 0.150819201163 0.00806104083754 
0.000164 0.00472222222222 0.45462962963 0.177887205387 0.0236447811448 0.179166666667 0.00158249158249 0.150345117845 0.00802188552189 
0.000165 0.0047354437488 0.452264212617 0.182855179234 0.0235850242639 0.17799401574 0.00157568747748 0.149011423734 0.00797901318381 
0.000166 0.00472316536121 0.4543987629 0.179026456449 0.0239856119945 0.177496890443 0.00157999125962 0.150763102162 0.00802601943053 
0.000167 0.00473913702251 0.450276940689 0.181130995471 0.0251266856344 0.17911075944 0.00158251822421 0.149724742841 0.00830822067712 
0.000168 0.004702089071 0.454339356486 0.177940484987 0.0235524282931 0.177251964802 0.00157016188621 0.152616376705 0.00802713777121 
0.000169 0.00476206587383 0.453724223098 0.179029993402 0.0237680374875 0.17850557407 0.00160709150272 0.150474514912 0.00812849965321 
0.00017 0.00470870649063 0.45524210809 0.177101081911 0.0236442534476 0.178905666395 0.00161153591123 0.150762541862 0.00802410589134 
0.000171 0.0047124560311 0.453355100392 0.179797027787 0.0235959405557 0.177886800074 0.00158203881044 0.150992140297 0.00807849605332 
0.000172 0.00475167830631 0.451603902802 0.178466949625 0.0237668464751 0.180335492162 0.00159798434144 0.151402675144 0.00807447114328 
0.000173 0.00476170445463 0.450561561435 0.179077104278 0.0236318512598 0.179279014007 0.0016068649308 0.151575316536 0.00950658309847 
0.000174 0.00472443606798 0.452590833411 0.178996120722 0.0237574057014 0.179942698253 0.00158889799782 0.150311440911 0.00808816693571 
0.000175 0.00472333546627 0.454913616004 0.177710234735 0.0240123934934 0.17790388307 0.00160812312666 0.151087798471 0.00804061563331 
0.000176 0.00477280598755 0.451820001858 0.180099510893 0.0237373182744 0.178350889938 0.00160501440289 0.151538701966 0.00807575667982 
0.000177 0.00473044888581 0.452290044095 0.17861668159 0.02370292781 0.180787619739 0.00159652649896 0.150217093815 0.00805865756618 
0.000178 0.00799240962305 0.45210986749 0.179113598353 0.0237922938376 0.17747330503 0.0017046185514 0.149620481153 0.00819342596166 
0.000179 0.00482478825887 0.452204693864 0.179600116377 0.0239542251245 0.179099049589 0.0016971616991 0.150505915821 0.00811404926618 
0.00018 0.0047977901088 0.45289846293 0.178261326096 0.0238677942281 0.178237094833 0.0017608051241 0.152051176428 0.0081255502516 
0.000181 0.00481914094978 0.451344435386 0.179963029036 0.0238454645991 0.179567488154 0.00170324747136 0.150628425667 0.00812876873774 
0.000182 0.00480563430334 0.452157689419 0.178478835017 0.0238747142869 0.179003820277 0.0016880295284 0.151874197378 0.00811707978968 
0.000183 0.00482647296207 0.452485875706 0.178280871671 0.0238579499596 0.179176755448 0.00170298627926 0.151557707829 0.00811138014528 
0.000184 0.00486908293564 0.455855797756 0.177874693667 0.0237972397782 0.177745711338 0.00173320005159 0.149990326325 0.0081339481491 
0.000185 0.00480808146217 0.453683767464 0.178724644251 0.0238785190462 0.178700361011 0.00169982677956 0.150378009098 0.00812679088893 
0.000186 0.00485228825827 0.45165099108 0.178523772169 0.023897519672 0.180982264886 0.0016821265962 0.150291541653 0.00811949568551 
0.000187 0.00482394623124 0.452932067487 0.178972458915 0.0239089368671 0.178842739353 0.00168635431277 0.150685486813 0.00814801002084 
0.000188 0.00481972604515 0.453588873318 0.178751083426 0.0239204218678 0.178548573928 0.00171728054046 0.150537460207 0.00811658066763 
0.000189 0.00482665349325 0.4518913841 0.180392125104 0.0239389055806 0.178634769722 0.0017087649112 0.150484689952 0.00812270713713 
0.00019 0.00479204779096 0.453439427545 0.178641389694 0.0238954815522 0.178746620473 0.00169988181774 0.15068238113 0.0081027699979 
0.000191 0.00482458270598 0.451762267878 0.180460440041 0.0238881603445 0.17863907912 0.00171612673434 0.150565836126 0.00814350705069 
0.000192 0.00484478881897 0.451649169349 0.178545431016 0.0239165952215 0.17912777625 0.00173085944451 0.152056811013 0.00812856888659 
0.000193 0.00475197594918 0.453886437473 0.178441545847 0.0238891852139 0.178902196577 0.00168097108406 0.150309524964 0.00813816289256 
0.000194 0.00482023043447 0.452932104995 0.178744156379 0.0238831518009 0.179680750567 0.00171170661994 0.150153811373 0.00807408782993 
0.000195 0.00483181564765 0.45451386925 0.178462060551 0.0239005195414 0.178235821691 0.00168871148889 0.150190283041 0.00817691878833 
0.000196 0.00481700232378 0.452168861348 0.17809998709 0.0252953137103 0.179850890782 0.00169442292796 0.149956429125 0.008117092693 
0.000197 0.00479899172699 0.451072905895 0.178273655636 0.0238576137539 0.180164167528 0.00172085056877 0.151992308687 0.00811950620476 
0.000198 0.00481514994829 0.45374709152 0.178281734747 0.0238495346432 0.179332019131 0.00168045501551 0.150166429679 0.00812758531541 
0.000199 0.00537730916016 0.452490029735 0.178918450648 0.0237959588234 0.179269653714 0.00170918825265 0.150229062444 0.00821034722276 
0.0002 0.00491344831896 0.453005874266 0.179376015498 0.0237939007624 0.178001187352 0.0017575928009 0.151035808024 0.00811617297838 
0.000201 0.00494914035074 0.452576602216 0.178716350928 0.0239012986607 0.1797562177 0.00178262875193 0.150202109444 0.00811565194955 
0.000202 0.00493493086404 0.453692986298 0.177915597823 0.0238065444535 0.179440655697 0.00175186135269 0.150339423137 0.0081180003754 
0.000203 0.00500160207566 0.455145788886 0.178017958877 0.0237497948562 0.178010143874 0.00177400573621 0.150180917325 0.00811978836971 
0.000204 0.00497850722939 0.454802657288 0.177858538492 0.0237983587339 0.178007033998 0.00175849941383 0.15067604533 0.00812035951544 
0.000205 0.00489308568753 0.453043546121 0.179311690339 0.0238176993913 0.178781020759 0.00176369595755 0.150273138754 0.00811612299048 
0.000206 0.00492714529621 0.451909658608 0.177509764635 0.0237391731439 0.179310667425 0.00176971832633 0.152725911951 0.00810796061402 
0.000207 0.00490153992648 0.453735863194 0.179194992312 0.023797444643 0.177875947332 0.00174831997378 0.15063649774 0.00810939487836 
